              target  |                root  |              Target Container  |                                             0 0 0  |                                   0 0 0  | 22ff22   |            Polycone  |0.0*deg 360*deg 4*counts 0.0*mm 0.0*mm 0.0*mm 0.0*mm 56*mm 56*mm 26*mm 26*mm -116*mm 260*mm 290*mm 391*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
      ddvcs_ecal3_32  |          ddvcs_ecal  |        ft crystal (h:3, v:32)  |-292.566457124327*mm 156.933542875673*mm 622.125096777844*mm  |14.1578738424181*deg 25.1864323196187*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 3 iv manual 32 
      ddvcs_ecal4_10  |          ddvcs_ecal  |        ft crystal (h:4, v:10)  |-277.066457124327*mm -184.066457124327*mm 621.856119477398*mm  |-16.4886748215111*deg 24.0154939574235*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 10 
      ddvcs_ecal4_11  |          ddvcs_ecal  |        ft crystal (h:4, v:11)  |-277.066457124327*mm -168.566457124327*mm 625.372256310765*mm  |-15.0854729495303*deg 23.895624169817*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 11 
      ddvcs_ecal4_12  |          ddvcs_ecal  |        ft crystal (h:4, v:12)  |-277.066457124327*mm -153.066457124327*mm 628.659854689497*mm  |-13.6842866588926*deg 23.7845603664726*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 12 
      ddvcs_ecal4_13  |          ddvcs_ecal  |        ft crystal (h:4, v:13)  |-277.066457124327*mm -137.566457124327*mm 631.701671732656*mm  |-12.2856862174547*deg 23.6826625235355*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 13 
      ddvcs_ecal4_14  |          ddvcs_ecal  |        ft crystal (h:4, v:14)  |-277.066457124327*mm -122.066457124327*mm 634.48017732705*mm  |-10.8900847557764*deg 23.5903019185225*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 14 
      ddvcs_ecal4_15  |          ddvcs_ecal  |        ft crystal (h:4, v:15)  |-277.066457124327*mm -106.566457124327*mm 636.977875190294*mm  |-9.49772901328084*deg 23.5078536035855*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 15 
      ddvcs_ecal4_16  |          ddvcs_ecal  |        ft crystal (h:4, v:16)  |-277.066457124327*mm -91.0664571243268*mm 639.177692853669*mm  |-8.10869442386238*deg 23.4356872324466*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 16 
      ddvcs_ecal4_17  |          ddvcs_ecal  |        ft crystal (h:4, v:17)  |-277.066457124327*mm -75.5664571243268*mm 641.06343197998*mm  |-6.72288553140069*deg 23.3741564412957*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 17 
      ddvcs_ecal4_18  |          ddvcs_ecal  |        ft crystal (h:4, v:18)  |-277.066457124327*mm -60.0664571243268*mm 642.620261696172*mm  |-5.34004260658645*deg 23.3235871926565*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 18 
      ddvcs_ecal4_19  |          ddvcs_ecal  |        ft crystal (h:4, v:19)  |-277.066457124327*mm -44.5664571243268*mm 643.835228488862*mm  |-3.95975507240498*deg 23.2842657097693*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 19 
      ddvcs_ecal4_20  |          ddvcs_ecal  |        ft crystal (h:4, v:20)  |-277.066457124327*mm -29.0664571243268*mm 644.697748295323*mm  |-2.58148192654642*deg 23.256426818849*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 20 
      ddvcs_ecal4_21  |          ddvcs_ecal  |        ft crystal (h:4, v:21)  |-277.066457124327*mm -13.5664571243268*mm 645.200041635696*mm  |-1.20457879739077*deg 23.2402436318285*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 21 
      ddvcs_ecal4_22  |          ddvcs_ecal  |        ft crystal (h:4, v:22)  |-277.066457124327*mm 1.9335428756732*mm 645.337472713864*mm  |0.17166935279119*deg 23.2358195011576*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 22 
      ddvcs_ecal4_23  |          ddvcs_ecal  |        ft crystal (h:4, v:23)  |-277.066457124327*mm 17.4335428756732*mm 645.10875934239*mm  |1.54801146374882*deg 23.2431830373949*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 23 
      ddvcs_ecal4_24  |          ddvcs_ecal  |        ft crystal (h:4, v:24)  |-277.066457124327*mm 32.9335428756732*mm 644.516032046944*mm  |2.92519160684438*deg 23.2622867061605*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 24 
      ddvcs_ecal4_25  |          ddvcs_ecal  |        ft crystal (h:4, v:25)  |-277.066457124327*mm 48.4335428756732*mm 643.564736105186*mm  |4.30391050508036*deg 23.2930091535221*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 25 
      ddvcs_ecal4_26  |          ddvcs_ecal  |        ft crystal (h:4, v:26)  |-277.066457124327*mm 63.9335428756732*mm 642.263386834902*mm  |5.68478960482137*deg 23.3351610136019*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 26 
      ddvcs_ecal4_27  |          ddvcs_ecal  |        ft crystal (h:4, v:27)  |-277.066457124327*mm 79.4335428756732*mm 640.623203097889*mm  |7.06833965498001*deg 23.3884936025993*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 27 
      ddvcs_ecal4_28  |          ddvcs_ecal  |        ft crystal (h:4, v:28)  |-277.066457124327*mm 94.9335428756732*mm 638.657654199841*mm  |8.45493523840941*deg 23.4527096600361*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 28 
      ddvcs_ecal4_29  |          ddvcs_ecal  |        ft crystal (h:4, v:29)  |-277.066457124327*mm 110.433542875673*mm 636.381959806844*mm  |9.84479608446808*deg 23.527475192783*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 29 
      ddvcs_ecal4_30  |          ddvcs_ecal  |        ft crystal (h:4, v:30)  |-277.066457124327*mm 125.933542875673*mm 633.812581234819*mm  |11.2379753787591*deg 23.6124315085494*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 30 
      ddvcs_ecal4_31  |          ddvcs_ecal  |        ft crystal (h:4, v:31)  |-277.066457124327*mm 141.433542875673*mm 630.966736721499*mm  |12.6343547632891*deg 23.707206663674*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 31 
      ddvcs_ecal4_32  |          ddvcs_ecal  |        ft crystal (h:4, v:32)  |-277.066457124327*mm 156.933542875673*mm 627.861964897636*mm  |14.0336453392249*deg 23.8114257511963*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 32 
      ddvcs_ecal4_33  |          ddvcs_ecal  |        ft crystal (h:4, v:33)  |-277.066457124327*mm 172.433542875673*mm 624.515751509434*mm  |15.4353937585057*deg 23.9247196744314*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 33 
      ddvcs_ecal4_34  |          ddvcs_ecal  |        ft crystal (h:4, v:34)  |-277.066457124327*mm 187.933542875673*mm 620.94522599688*mm  |16.838992403463*deg 24.0467322530102*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 4 iv manual 34 
       ddvcs_ecal5_9  |          ddvcs_ecal  |         ft crystal (h:5, v:9)  |-261.566457124327*mm -199.566457124327*mm 623.390686812229*mm  |-17.7516455170574*deg 22.7625111047518*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                 ih manual 5 iv manual 9 
      ddvcs_ecal5_10  |          ddvcs_ecal  |        ft crystal (h:5, v:10)  |-261.566457124327*mm -184.066457124327*mm 627.263720810566*mm  |-16.3541529727101*deg 22.6361760045719*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 10 
      ddvcs_ecal5_11  |          ddvcs_ecal  |        ft crystal (h:5, v:11)  |-261.566457124327*mm -168.566457124327*mm 630.924361409884*mm  |-14.9586965906522*deg 22.5179846195279*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 11 
      ddvcs_ecal5_12  |          ddvcs_ecal  |        ft crystal (h:5, v:12)  |-261.566457124327*mm -153.066457124327*mm 634.354395871738*mm  |-13.5660032199278*deg 22.4082959852736*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 12 
      ddvcs_ecal5_13  |          ddvcs_ecal  |        ft crystal (h:5, v:13)  |-261.566457124327*mm -137.566457124327*mm 637.534823514826*mm  |-12.1766467270363*deg 22.3074914591671*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 13 
      ddvcs_ecal5_14  |          ddvcs_ecal  |        ft crystal (h:5, v:14)  |-261.566457124327*mm -122.066457124327*mm 640.446119542194*mm  |-10.7910331372069*deg 22.215968840496*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 14 
      ddvcs_ecal5_15  |          ddvcs_ecal  |        ft crystal (h:5, v:15)  |-261.566457124327*mm -106.566457124327*mm 643.068589904327*mm  |-9.40938902259987*deg 22.1341344174478*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 15 
      ddvcs_ecal5_16  |          ddvcs_ecal  |        ft crystal (h:5, v:16)  |-261.566457124327*mm -91.0664571243268*mm 645.382819784124*mm  |-8.03175434513494*deg 22.0623928765089*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 16 
      ddvcs_ecal5_17  |          ddvcs_ecal  |        ft crystal (h:5, v:17)  |-261.566457124327*mm -75.5664571243268*mm 647.37020890501*mm  |-6.65798103017543*deg 22.0011352239012*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 17 
      ddvcs_ecal5_18  |          ddvcs_ecal  |        ft crystal (h:5, v:18)  |-261.566457124327*mm -60.0664571243268*mm 649.013574716438*mm  |-5.28773847664654*deg 21.9507251461744*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 18 
      ddvcs_ecal5_19  |          ddvcs_ecal  |        ft crystal (h:5, v:19)  |-261.566457124327*mm -44.5664571243268*mm 650.297790926079*mm  |-3.92052694491947*deg 21.9114845479593*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 19 
      ddvcs_ecal5_20  |          ddvcs_ecal  |        ft crystal (h:5, v:20)  |-261.566457124327*mm -29.0664571243268*mm 651.210416171582*mm  |-2.55569927523989*deg 21.8836792954803*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 20 
      ddvcs_ecal5_21  |          ddvcs_ecal  |        ft crystal (h:5, v:21)  |-261.566457124327*mm -13.5664571243268*mm 651.742258930329*mm  |-1.19249069193438*deg 21.8675063943178*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 5 iv manual 21 
